nombre_artista,album,fecha,tipo,track
D Kurt,Tiin Root,2016-05-10,track,Duk Payuel Ku Duk Padiet
Frankie Valli & The Four Seasons,Deck The Halls,2016-11-17,track,I Saw Mommy Kissing Santa Claus
Panda Transport,Songs We Used to Hate,2016-05-23,track,Tea in the Sahara
Eva De Roovere,Road Album,2016-09-16,track,Salto
Diego Zamboni,"Una vita in musica, Vol. 1",2016-07-15,track,Uragano
Niels Midjord,Faðir Vár,2016-01-08,track,Miskunnsami Mildi Faðir
Steinar Jøraandstad,Steinar Jøraandstad Vol.5,2016-02-05,track,Til sjøs jeg vil styre min skute
Zemlyane,Неизданное,2016-03-20,track,Ленинград
Jignesh Barot,Mavtar Male To Maa Meldi Jeva Maljo,2016-08-02,track,Daaklu Vagad Taru
Giuni Russo,Il Meglio Di Giuni Russo: Grandi Successi,2016-07-08,track,A mezzanotte - Live
Clayton & Romário,Só Tá Começando (Ao Vivo),2016-07-14,track,18 Amores São Coisas da Vida - Ao Vivo
Urszula Sipinska,Najcichsza Pani,2016-10-28,track,The Memory
Harsh Mali,Bayosa Mata Ke Bhajan,2016,track,Mare Sava Laakh Ri Chundadi
Mudasir Ali,Four Pillars Of Basement (Original Motion Picture Soundtrack),2016-10-01,track,Rehmo Karem
Dirotta Su Cuba,Sei tutto quello che non ho (feat. Max Mbassadò) [Alex Barattini Remix],2016-07-29,track,Sei tutto quello che non ho (feat. Max Mbassadò) - Alex Barattini Remix
Faiq Ağayev,2016,2016-12-29,track,Nə Məsələdir
Infiniti,Час,2016-12-23,track,Пятый сезон
Shyam Paliwal,Gajan Mata Badgawda - Live,2016,track,Halo Re Nanand Bai - Live
Rick & Nogueira,Uma História pra Contar (Ao Vivo),2016-09-09,track,Bebi de Graça - Ao Vivo
Nomadi,Gente come noi (25th Anniversary Edition),2016-10-14,track,"Dammi un bacio (Antonio Ligabue) - Live at Teatro Smeraldo, Milano, 10/21/1991 (2016 Remaster)"
Jignesh Barot,DJ Dakla,2016-08-19,track,Damar Dak Vage
Monika Mundu,Jharkhand Kar Chhodi,2016-11-11,track,Jharkhand Kar Chhodi
Sven Olof Sandberg,"Schlagerkavalkaden 7 - Ursäkta, hur var namnet?",2016-12-02,track,Sonja
Odeville,Phoenix,2016-01-15,track,Irgendwo im Nirgendwo
Indu Sonali,Rani Chaterjee - Pyar Ke Jadu Chal Gail,2016-04-25,track,"Payal Mein Jhumka Mein Bindiya Chudi (From ""Jwala Mandi - Ek Prem Kahani"")"
Tatsuya Ishii,BLACK DIAMOND,2016-08-24,track,キセキ
Rosenstolz,Das Beste,2016-10-28,track,Sternraketen
Stephen Kasolo,Wikite Kiko,2016-11-21,track,Wikite Kiko
Pilotox,"Si No Somos Nosotros, Entonces Quien?",2016-10-22,track,Baúl de Recuerdos
Đình Văn,Sinh nhật của rừng,2016-01-01,track,Khúc hát người đi khai hoang
Alok Kumar,Kurban Pyar Ke Naam (Original Motion Picture Soundtrack),2016-04-28,track,Peiritiya Ke Mausam
Melissa,Música Lenta,2016-04-25,track,QMFME1550042
Mirla Castellanos,Dominique!,2016-04-21,track,Como Todos
2Kija,Maladaptive,2017-01-18,track,Mental Lapsus
Ghibran,The Funky Mix,2017-03-27,track,"Poda - From ""Chennai 2 Singapore"""
Radojka Sverko,100 Originalnih Pjesama - Splitski Festival - Ništa Kontra Splita,2017-06-29,track,Još Mirišu Kušini
Pohlmann.,Weggefährten (Winteredition),2017-12-15,track,Geplatzter Knoten
Joelma Kláudia,Amazônia Lounge,2017-03-15,track,Butterflies
Qilichbek Madaliyev,O'zbek emas,2017-06-01,track,Man sanga zorman
Babyraids Japan,Senkou Believer (First Edition A),2017-11-01,track,Yuusha Boku no Bouken - Instrumental
Анвар Нургалиев,Миндэ сезнен кебек,2017-09-22,track,Сезнен кебек
Rahat Fateh Ali Khan,Qawwali Kings,2017-07-13,track,Pilade Saqia Pilade
srimati mandi,JHARNA DAH DADI,2017-08-05,track,JHARNA DAH DADI
Ita Purnamasari,Selamat Tinggal Mimpi,2017-08-25,track,Selamat Tinggal Mimpi
Jorge Luis Hortúa,Así Es la Vida,2017-10-18,track,El Hogar Feliz
ポセイドン・石川,東京SHOWER,2017-09-06,track,Social Music
Novi Fosili,Rajko Dujmić-Zabavne Melodije,2017-01-27,track,"Reci Mi Tiho, Tiho"
Drazen Zecic,Scardona 3/2017,2017-12-28,track,Stari prijatelji se ne rastaju
Meri Cetinic,20. Dalmatinska Šansona Šibenik 2017.,2017-07-27,track,Mi Oboje Trebamo Ljubav
DTM,Wolè,2017-06-24,track,Wolè
Trio America,La Culebra Cabezona,2017-07-15,track,Tu No Yo Si
Arif Lohar,Folk Legends,2017-07-12,track,Tappe
Lalitya Munshaw,Lounge by Lalitya Munshaw,2017-05-18,track,Chhodo Saiya Lounge Mix
Ajay Warriar,Tulu Nada Jogi,2017-10-04,track,Enna Atyana Madume
Charodey Jeddy,Phat Ninja Vibez (feat. Finalkombo & Bx'treme),2017-09-20,track,Guess Who
Los Xey,"Classics by Los Xey, Vol. 2",2017-02-18,track,Un Madrigal
Geeta Goswami,Kesariya Banna Chinta Mat Karjo,2017-05-02,track,Banna Sirav Haate Jaijo
Buddy Cole,Classics by Buddy Cole,2017-03-13,track,Early Autumn
Debabrata Biswas,"Badol Haoa Pagol, Vol. 1",2017,track,Badol Dhara Holo
Frances Yip,Golden Hits,2017-11-12,track,今夜又是雨
Kinjal Dave,Kinjal Dave Navratri Special,2017-09-18,track,Mathura Ma Vagi Morli
黄晓君,祝福你 Vol.13,2017-11-20,track,梅花梦
The Everly Brothers,Carole King Covers,2017-07-10,track,I Can't Say Goodbye to You
w-inds.,Fly High (First Edition B),2017-11-01,track,Fly High - Instrumental
jan SEVEN dettwyler,4COLORS,2017-07-07,track,Black Pearl
Rompasso,Deugene Music Best Of 2017 Vol.5,2017-12-05,track,Lonely Firework
Idol Mckol,Guën Jang,2017-07-19,track,Ting Tieng Eni
Ankush Raja,Kari Sumiranwa,2017-08-02,track,Laxmi Mayeriya
Viktor Korolev,Шансон 2017 года (Музыкальный хит-парад),2017-03-24,track,Миллион
The Rokes,4ever (Grandi hit... e non solo),2017-02-06,track,Little Queenie
Richard Ragnvald,"Bryllup, fødselsdag og lejlighedssange",2017-04-07,track,Sølvbryllupssangen
Rika Sumalia,Urang Katigo,2017,track,Muluik Manih Babiso
Vicky Dhillon,Gulabi Gallan,2017-11-02,track,Gulabi Gallan
Anthem for Maria,Sweet Tears on Reckless Years,2017,track,Capeless Heroes
Biquini Cavadão,As Voltas Que O Mundo Dá (Deluxe Edition),2017-09-08,track,Você Marcou
Quinteto Dalmar,Concierto Colombiano,2017-07-15,track,Danza Negra
Simon Boudreau,Les aléas de l`ailleurs,2017-04-28,track,Les couvertures - Version bonus
Fatima Marques,Vol. 2,2017-06-07,track,Amor Proibido
Lieutenant Pigeon,Pigeon Legacy,2017-06-29,track,Double Indemnity
Khushboo Jain,Nathuniye Pe Goli Maare 2,2017-03-03,track,Dhodhi Ke Pani
Klthsom,Memori Hit,2017-06-16,track,Kerinduan
Jeden Tag Silvester,Geisterjägerstadt,2017-02-24,track,Du hörst mich nicht
Naseebo Lal,"Lak Patla Dholda Ve, Vol. 88 (Mujra Hi Mujra)",2017-12-06,track,Goori Neendar Sondi Saan
Niclas Timmerby,Vol. 1 (Deluxe),2018-02-12,track,Move In Closer
Giulia,"Côte d'Azur Exclusive Party, Vol. 2 (Mixed & Selected by Papa DJ)",2018-05-25,track,Tango for a Dream
Ciranda Flor Matizada,Poranduba,2018-01-01,track,Senhora Virtude
Ira Mohanty,Bidhira Bidhana,2018-09-06,track,Gote Thila Sari
Sunaree Rartseema,สุนารี ฮิตโดนใจ,2018-01-01,track,ใจชำรุด
Fatima Marques,"Fátima Marques, Vol. 5 (Ao Vivo)",2018-01-22,track,Tô Fazendo Falta - Ao Vivo
Jignesh Barot,Yara Tari Yari,2018-04-03,track,Yara Tari Yari
Roberto Villar,Ao Vivo em Marabá - Pará,2018-05-14,track,Te Amo Te Amo - Ao Vivo
Urban Outfielders,Two Outs!!,2018-07-13,track,UO Anthem
Mr. Wilson,Ponte Pila,2018-10-23,track,Ponte Pila - Radio Edit
ดาวใจ ไพจิตร,ดาวใจ แฟนคลับ 2 (ปล่อยฉันไป) CD1,2018-01-01,track,คู่รัก
PORTRAIT,Belter 2.5 Medium Rare,2018-01-01,track,ดอกไม้ช่อใหญ่ My Little Flower (Pop Trade version)
Khushboo Jain,Gangster Dulhania,2018-07-24,track,Naame Ke Rajaai Khali
Sanju Mohanty,Gudar Paenri,2018-01-24,track,Gudar Paenri
Hoài Nam,Lời Tạm Biệt Lúc Lên Đường,2018-08-24,track,Cô Mai
En Vogue,Movie Themes,2018-08-24,track,Don't Let Go (Love)
Đàm Vĩnh Hưng,Mưa Chiều,2018-08-28,track,Tình Thơ
Faron Young,Faron Young: The Race Is On!,2018-08-24,track,Wine Me Up
Alex & Echoes,Come Alive (Tenth Element Remix),2018-07-20,track,Come Alive - Tenth Element Remix
Rokia Koné,Abeina (Sumu 14),2018-10-29,track,Gnamai
Anupam Roy,Flat No 609 (Original Motion Picture Soundtrack),2018-08-22,track,Icche Gulo
Indu Sonali,Jaan Tere Liye,2018-08-20,track,Jadi Chumma Nahi Leba Lot Pot Ke
Vaishali Samant,Ajana Haoway,2018-12-06,track,Bindass
Mase,Soundz of Da Hood,2018-06-15,track,All I Ever Wanted
Engrennagem,Ela É Gostosa,2018-09-19,track,Ela É Gostosa
Zubeen Garg,Muruli (Original),2018-08-31,track,Krishnai Ek - Original
Biquini Cavadão,Cuide Bem do Seu Amor,2018-11-16,track,Cuide Bem do Seu Amor
TICO DE MORAES,Fine,2018-04-23,track,I Sew Young Souls
Sani Aliyu Dandawo,"World Rhapsody Vol, 4",2018-11-15,track,Umarun Dikko
Khởi My,100% Yêu Anh,2018-02-14,track,100% Yêu Anh
Willy Paul,Sikireti,2018-11-15,track,Sikireti
Vivek Nayak,Iss Qadar,2018-09-03,track,Iss Qadar
ayazkardes,Söz,2018-12-05,track,Söz
BASICS OF SABAMA GOSPEL SINGERS,Basics Of Sabama Vol. 4,2018-03-22,track,Isesu E Doudou
Eddie Japan,We'll Be Together (At Christmas),2018-12-04,track,We'll Be Together (At Christmas)
Cheekychizzy,Big Status,2018,track,Big Status
นิตยา บุญสูงเนิน,ก้าวใหม่ 3,2018-01-01,track,แอบคิดไปเอง
Maiko,La nezo,2018-03-13,track,La nezo
Chuy Luviano,Buscando Novia,2018-06-22,track,Ese Señor de las Canas
Sunil Soni,"Mor Jodidar (Mor Jodidar, Original Motion Picture Soundtrack)",2018,track,"Mor Dil Ke Tar Ma - Mor Jodidar, Original Motion Picture Soundtrack"
Sunil Mouar,Fashion Ke Hawa,2018-01-24,track,Fashion Ke Hawa
Déric,C'est La Guerre,2018-03-19,track,Rosa
Tulio & Gabriel,Se o Beijo Foi Bom,2018-01-12,track,Se o Beijo Foi Bom
João Bosco & Vinicius,"Segura Maracaju, Pt. 1",2018-02-23,track,Caçador De Corações / Memória
Kamlesh Barot,Jalarambapa Ni Seva,2018-03-24,track,O Virpurvala Darshan Devane
Đình Văn,Cây Cầu Dừa,2018-08-27,track,Cây Cầu Dừa
Rosenstolz,Lass es Liebe sein - Die schönsten Lieder (Deluxe Edition),2018-09-28,track,Himmel - Demo / Remastered 2018
Olivia Hime,"Espelho de Maria - Canções de Dori Caymmi, Edu Lobo e Francis Hime",2018-09-21,track,O Amor Perdido
Dimix Staya,Remontada,2018-10-18,track,Folle allie
BoybandPH,"Love, BoybandPH",2018-07-27,track,Kaligayahan Part I - Interlude
Los Relicarios,"Grandes Canciones de Éxitos, Vol. 1",2019-09-13,track,De Cien Hay Una
Ali Ashabi,Faghat Toro Daram,2019-04-17,track,To Rast Migi (Remix)
Salim Seghers,Vlaamse Troeven volume 198,2019-11-16,track,Zeg Het Met Bloemen
Legendboy,"Loser, Pt. 2",2019-09-01,track,ตอนเธอทะเลาะกับเขา
Iyaz,00s Pop Non Stop,2019-12-13,track,Stacy
Luca Kaminski,Mehr Ist Mehr,2019-06-02,track,Die
André Popp,André Popp - La musique m'aime,2019-10-25,track,Les lavandières du Portugal
Pankaj,Dil Ruba(Adhunik Nagpuri),2019-08-30,track,Har Mausham Aawela Bar Bar
Mario Castelnuovo,I grandi successi,2019-10-25,track,Guardalalunanina
Hari Supiko,Omotetanto Chigau!,2019-08-22,track,Omotetanto Chigau!
Лэйна,Сою калыр,2019-02-17,track,Ярату ерактан (Vostok Version)
Devi,Mayi Ho,2019-12-16,track,Maiya Badhawa Pa Hoke Sawar
Masoom Sharma,Heer Aala Ranjha,2019-01-26,track,Heer Aala Ranjha
Mario Battaini,"Alle donne, Vol. II",2019-01-16,track,Come porti i capelli bella bionda
Luciano Tajoli,Come sinfonia,2019-01-16,track,Febbre di musica
Locosounds,UNPOLISHED DIAMOND,2019-10-30,track,NASIMANE
El Charrito Negro,Cansona y Celosa,2019-12-27,track,Cansona y Celosa
Rajender Singh Kharkiya,Kissa Pingla Bhartari Vol 2,2019-11-23,track,Raj Pat Ki Talee Vikrma
Ria and the Funny Boys,Originele Piratenhits deel 34,2019-10-07,track,Lieve schat
Kamlesh Barot,Maa Mahakali Ne Sandesh,2019-05-12,track,Mahakali Maa Ni Arti
Betty Curtis,Un Bacio Sulla Bocca,2019-04-11,track,Un Bacio Sulla Bocca
Alireza Roozegar,Sedam Mizani,2019-09-02,track,Sedam Mizani
Jose Muñoz,"De Parranda Con José Muñoz, Vol. 7",2019-11-05,track,Las Mentiras
Blaudzun,Jupiter Trilogy,2019-01-25,track,_ghosts
The Brothers Steve,Listen up! (It's Christmastime),2019-12-10,track,Listen up! (It's Christmastime)
Rai Jujhar,Gym,2019-02-01,track,Gym
Los Relicarios,"Grandes Éxitos, Vol. 3",2019-07-05,track,Ya Sale el Barco
Dr JB,The Very Best Of,2019-06-13,track,Zaman'ny Lèra
Dinesh Lal Yadav,Jab Pyar Hoi Tohara,2019-10-02,track,Hindi English Chhori
Caio Cesar e Thiago,Bokinha,2019-05-03,track,Bokinha
Raju Punjabi,Bahu Chhail Chhabili,2019-10-13,track,Bahu Chhail Chhabili
Pequeña Ciudad,El Amor a Casa,2019-01-18,track,Amigo Mío
Guto Lima,Guto Lima: Vol. 1,2019-02-18,track,Camarote
Kleo Dibah,"After, Ep 1 (Ao Vivo)",2019-07-05,track,Me Tira do Boteco - Ao Vivo
Stephan Tudu,Danda Likir Likir,2019-08-08,track,Danda Likir Likir
Netherfriends,Everybody Eats,2019-12-13,track,Fried Chicken
Gamla Pengar,Bon Purée,2019-01-04,track,Käft!
純情のアフィリア,JUNJO GUIDESTONES,2019-09-03,track,japonekusuromannnekusu - 2019ver.
Subash Dash,Kalia Amrutabani,2019-12-31,track,Kalia Dian Kalia Muhan 1
Souljah,Lamun Ombak,2019-04-07,track,In a Fiya
Desmond Rimaki Sunn,Jingkylla Ka Por,2019-09-06,track,Ka Lynti Bakhim
Chinar Music,Madano,2019-05-15,track,Madano
VaVa,Instrumental VVORLD,2019-02-20,track,Welcome to VVORLD Inst.
Pawan,Pyar Kar Sapna(Nagpuri),2019-10-16,track,Singh Sawar Leke Awa Durge
Rajal Barot,Tahukar Bits No Ragilo Dayro,2019-03-09,track,Chori Mara Khatara Ma
Vesvas,Günah,2019-08-28,track,Günah
Microchild,Microchild,2019-07-28,track,Shipwrecked
Azad Ansari,Azad Kar Maina Uri Gel Vol-6(Nagpuri Theth),2019-08-26,track,Jio Aur Jine Do
Singrai Soren,Old Super Hits,2019-05-10,track,Alangah Sipibil
曲肖冰,曲肖冰单曲集,2019-01-03,track,等
Fruto Sensual,Banda Fruto Sensual - 2019,2020-03-06,track,Cineral O Supremo Som Do Amor.
Ritesh Pandey,Farz,2020-04-09,track,Mood Banal Ba
Айдар Галимов,Китмэ жырларымнан,2020-09-05,track,"Алга, Уфа!"
Andrew Gold,Classic 70's Pop,2020-07-31,track,Never Let Her Slip Away
Turkmen Mukamlary,Sen-sen (Leýla Şadurdyýewa),2020-09-23,track,Hyýaldadyr
Robert Wells,Christmas Carols 2020,2020-12-04,track,The Christmas Song
Yelle,Hot Summer Dance,2020-08-21,track,A cause des garçons - Obsession Remix
Harvy Sandhu,Sugar Mill,2020-01-05,track,Sugar Mill
Aseema Panda,Parbanara Sajasaja,2020-12-23,track,Parbanara Sajasaja
UMAKANT BARIK,Pyar Karne Wala,2020-04-15,track,Pyar Karne Wala
Chhote Baba,Tu 16 Baras Ki Main 17 Baras Ka,2020-02-28,track,Dhak Dhak Dhadke Kareja
MANOJ TIWARI,Chaitra Navratri Special Bhajans Vol-1,2020-03-21,track,"Durga Maiya Ke Singaar (From ""Durga Maiya Ke Singaar"")"
Walter Manglona,Cnmi Aftershock II,2020-03-03,track,Chamorro Superman
Diego & Victor Hugo,Diego & Victor Hugo Top Hits,2020-05-01,track,Erro Antigo - Ao Vivo
Singrai Soren,Santali Old Super Hits,2020-12-16,track,Tinanginj Kusiyama
Lefteris Pantazis,Lefteris Pantazis Greatest Hits,2020-03-31,track,Poso Mou Leipeis - Live
Fabolous,Rap Gold,2020-01-03,track,Keepin' It Gangsta
Lakis Tzorntanelli,Sixties' Best Greek Pop Songs Vol. 1,2020-10-20,track,"Giati, Giati"
Fiesta,Avant,2020-06-05,track,Forbbiden
Twinkle Vaishnav,Nadi Re Kinare Bansa Patang Udave (Original),2020-12-03,track,Nadi Re Kinare Bansa Patang Udave - Original
Vipul Susra,Don Khovay Jaay,2020-07-03,track,Don Khovay Jaay
Pawan Singh,Hoth Pe Lali,2020-10-01,track,Odaniya Kamall Karee
Pelé MilFlows,Outro Lado da Moeda,2020-07-24,track,Ironia
Ayub Bachchu,O Amar Sokhi,2020-03-10,track,O Amar Sokhi
Erol Şahin,Sultanım,2020-11-05,track,De Bana
Fernando & Sorocaba,Fernando & Sorocaba Top Hits,2020-04-17,track,Ouro e Diamante
Sarita Kharwal,Bansa Padhariya Toraniye (Original),2020-12-11,track,Ae To Hariya - Original
SHINE FILM PRODUCTION,Oh Khapangni Toksha,2020-06-12,track,Oh Khapangni Toksha
Pradeep Sharma,Wah Re Babuniya (Bhojpuri Song),2020-03-13,track,Wah Re Babuniya
Näbelli Kompozitor,Balsaýat (Kerim Ylýasow),2020-10-22,track,Garaşsyz Watan (kanun)
魏新雨,默默回味,2020-04-01,track,默默回味 - 伴奏
Genial Au Japon,A Common Dislike,2020-05-15,track,A Common Dislike
Kaku Ram Thakur,Sumitro,2020-09-30,track,Sumitro
Agnaldo Timoteo,De volta ao sucesso,2020-11-13,track,Epidemia
El Caballero Gaucho,"Super Carrilera de Arranque, Vol. 2",2020-03-27,track,Vendaval
Sarbeswar Kardong,Nitom Sikur Vol 1,2020-06-19,track,Asha Baidew
Kuldev Kaushal,Meri Jhuriye,2020-11-20,track,Meri Jhuriye
Rabo de Vaca,Forró Ragatanga,2020-11-04,track,Ragatanga
Kavita Yadav,Dhobi Geet,2020-09-01,track,"Jotai Tune Achhi Kiya, Pt. 1"
Mangal Singh,Kala Gora Bheruji (Original),2020-09-15,track,Sonana Wala Khetla Ji - Original
Sarbeswar Kardong,Roila (Original),2020-06-15,track,Akakhi Lota - Original
Balkar Sidhu,Vichhadean De Mele,2020-07-19,track,Kurti Tang Kude
Freestyle,Åttiotalet: Hitsen,2020-12-04,track,Vill ha dig
Ipank,Takdir Cinta,2020-04-20,track,Kadang Susah Kadang Senang
Hello Seahorse!,Edición Especial Sencillos 2009/2012,2020-08-24,track,Oso Polar
Khesari Lal Yadav,Cancel Kaini Visa,2020-01-29,track,Cancel Kaini Visa
Mohan Rathore,Lallu Ki Laila (Original Motion Picture Soundtrack),2020-02-01,track,Jaawaniya Bhail Udanbaaz
วงตาวัน,The PROmISE,2020-10-16,track,Swan Song
Khesari Lal Yadav,Hau Kam Kali,2020-07-14,track,Raja Jayeda Nata
Royal Company,DREAM Christmas Vol. 5,2020-10-23,track,"O Come, All Ye Faithful"
Pawan Singh,Dular Devi Maiya Ke,2016-05-29,track,Bhogawa Layi Maharani
Casulo,Casulo - ao Vivo,2016-09-20,track,Meu Lugar - Ao vivo
Mudasir Ali,Four Pillars Of Basement (Original Motion Picture Soundtrack),2016-10-01,track,Rehmo Karem
Sérgio Rossi,Disco do Ano Vol. 14,2016-03-04,track,Balada Boa
Nagendra Ujala,Jahar Bana Gailu Jinigiya,2016-08-11,track,Jahar Bana Gailu Jinigiya
Fell,There Still Are Mysteries,2016-08-19,track,Fingernails
Numata,Cerita: The Best of Numata,2016-05-27,track,Jangan Katakan - Remastered
Dinesh Mali,Rajasthani Fagan Songs - 2016,2016-03-14,track,Bhaya Fagun Ra Gunn Gavo
Prakash Mali Mehandwas,Prakash Mali Mehandwas Hits,2016-10-19,track,Nache Jhumku Byan
CRLN,Caroline,2016-05-20,track,Un viaggio senza fine
Michael Sullivan,"Na Linha do Tempo, Vol. 1",2016-01-26,track,Amanhã Talvez
Kinjal Dave,Kinjal Dave Rock Remix,2016-12-15,track,Ali Sonta O Bun Konta
Neel Akash,Enajori 2016,2016-01-17,track,Morom Ekhoni Sagar
Sandro e Cícero,Sandro e Cícero,2016-05-27,track,Pegada do Bebê (Ao Vivo)
Joyeux urbains,L'intégraal - CD5 Twelve Songs in French,2016-04-04,track,Le Cafard
Pawan Singh,Ganga Putra (Original Motion Picture Soundtrack),2016-08-09,track,Ee Jawani Ke Sarangi
Ridho Ramon,Usah Baputuih Aso,2016-01-20,track,Sansai Den
Titu Remix,Devra Dularuwa,2016-04-03,track,Tera Deewana
Rani Hazarika,Duchoku Japau Jetiya - Single,2016-12-23,track,Duchoku Japau Jetiya
Wavy M,The End,2016-05-05,track,Goodbye
CUBERS,PLAY LIST,2016-09-08,track,Stage
Dato' Sudirman,Deli Aidilfitri,2016-05-03,track,Seri Tambak (Nyiur Gading)
Luxley,Spirit,2016-07-29,track,Tremors
Opus V84,Road to Lucid City,2016-03-10,track,Hexx
Naghma,"Shani Stargi, Vol. 340",2016-03-23,track,Pino Kiney Di Komi Zolney Di
Suzanne Prentice,That's Country,2016-11-16,track,Sweet Music Man
Kuldeep Sharma,Chal Baliye,2016-12-16,track,Yaado Dihu Saluye Teri
Pedrinho Callado,Música Na Rede É Peixe,2016-12-30,track,A Mina
Ivana Kindl,Dobra Stvar (Yakka Remix),2016-08-05,track,Dobra Stvar - Yakka Remix / Radio Edit
Valeriy Syutkin,Песни Рустама Неврединова в исполнении друзей,2016-02-16,track,Бобслей
郭炳堅,萬惡淫為首 (修復版),2016-02-29,track,生日歌 / 出走 / 萬惡淫為首 / 乞食 / 相遇 - 修復版
Nazia Iqbal,"Khogmun Zarohna, Vol. 5252",2016-03-23,track,Marhi Satargi Che
Ice Prince,Party,2016-09-16,track,Party
Laisa Ahmed Lisa,Badhu He Phire Eso,2016-08-09,track,Pantho Tumi Panthojoner
Dyro,WOLV - Best Of 2016,2016-12-02,track,Set Me Free
Đình Văn,Sinh nhật của rừng,2016-01-01,track,Khúc hát người đi khai hoang
Titu Remix,Devra Dularuwa,2016-04-03,track,Dubbing Room
Razmik Amyan,Моя Армения 1,2016-09-07,track,My love
Jens Book-Jenssen,Si det i toner,2016-01-15,track,Fiskeren og bølgen
kolme,Confession,2016-06-29,track,Summer of love
Salma Agha,Mehngi Larki,2016-11-11,track,"Apan Ke Paas Na Sona Hai (From ""Aek Se Barh Kar Aek"")"
Ernie Halter,Can't Stop the Feeling!,2016-05-23,track,Can't Stop the Feeling!
SiGRÚN,Tog,2016-12-09,track,Þræðir
Tonny Brasil,Tonny Brasil,2016-08-22,track,Nunca Pensei
Qilichbek Madaliyev,Oshiqligimni ayting,2016-06-01,track,Tasavvur qil
Dilso'z,Suyganim,2016-07-02,track,Сүйгенім
FTISLAND,Live 2015 FNC KINGDOM,2016-05-18,track,"Orange Days (Live 2015 FNC KINGDOM-Part2@Makuhari International Exhibition Halls, Chiba)"
Rafeah Buang,Potrait Seorang Biduanita,2016-11-14,track,Lebih Cakap Dari Buat
Melanie,Ragamuffin (2024 Remastered & Expanded Version),2016-07-01,track,Aloha Lucifer - Live
Sara Jackson-Holman,Run,2016-07-22,track,Run
Jil Jilala,"Compilation, Vol. 12",2017-05-17,track,Baba Aadi
Naseebo Lal,"Pyar Karan Gi Navian Raitan Te, Vol. 85 (Mujra Hi Mujra)",2017-12-06,track,Pyar Karan Gi Navian Raitan Te
Los Estanques,II,2017-11-17,track,El Que Te Viene a Retratar
Шоколадный Торт,В дали от дома,2017-05-04,track,На другой планете
Celia Gamez,"Classics by Celia Gamez, Vol. 3",2017-01-23,track,La Java Del Mareo
Dueto Riobamba,Las Mas Lindas Canciones de Ayer,2017-07-15,track,La Cancion del Dolor
Baby Naznin,Ontore Agun,2017-08-15,track,Ekta Fule Hoyna
Raju Rawal,DJ Wala Babu DJ Chala De,2017-11-27,track,DJ Wala Babu DJ Chala De
Kenny Rogers,Country Christmas,2017-11-08,track,Silver Bells
Kamlesh Barot,Chhori Tu To Chaina Item,2017-10-30,track,Toraniyo Nami Jelo Re Vevan
Roumadyval,Majesté (10 ans après...),2017-10-01,track,Majesté
Jignesh Barot,Jiganesh Kaviraj No Jhankar,2017-09-14,track,Dhan Dhan Kutch Ni Dharti Maa
Kinjal Dave,Kanhaiya,2017-08-12,track,Morli Re Jal Jamna Ne Tire
Richard Ragnvald,"Bryllup, fødselsdag og lejlighedssange",2017-04-07,track,Tillykke Med Vores Bryllupsdag
Sillaturrahmi,Pop Minang,2017-06-13,track,Muluik Manih Babiso
Gunjan Singh,Mile Aiha Chori Chori,2017-11-22,track,Woh Ladaki Yaad Aati Hai
Brian Lanzelotta,Pensando,2017-02-15,track,No Te Vayas
KEITA,Slide 'N' Step (Standard Edition),2017-11-01,track,Slide 'n' Step
Ramesh,Kaadiruve Ninagaagi - Kannada Hits,2017-03-30,track,Ondaanondu Kaaladalli
Bigwilz,Outside The box,2017-10-31,track,Juba Ni Wai
Khesari Lal Yadav,Bolero Leke Aawa Naihar,2017-09-28,track,Bolero Leke Aawa Naihar
Madhushree,Duet Love Stories,2017-02-09,track,Mein To Piyaji Ke - Remix
李采霞,"李彩霞, 唐尼, 劉秋儀, 康成本地創作",2017-11-17,track,花的絮語
DTM,Wolè,2017-06-24,track,Wolè
Leo Hainer,Sharp Word Knives,2017-12-07,track,Sharp Word Knives
Rika Sumalia,Urang Katigo,2017,track,Muluik Manih Babiso
Dilly D,"LGTM, Vol. 1",2017-04-07,track,NMD
Rita Thyagarajan,"Bichos, Bichinhos e Bichões",2017-02-20,track,Peixinho Dourado
Raju Punjabi,Nazara Panghat Ka,2017-03-27,track,Nazara Panghat Ka
Vijay Varma,Dam Dam Heli Chadhgi,2017-01-03,track,Dam Dam Heli Chadhgi
jan SEVEN dettwyler,4COLORS,2017-07-07,track,Black Pearl
Ratu Sikumbang,Manjalang Denai,2017,track,Tangih Piatu
Max Moura & Cristiano,Lá em Bonito (Ao Vivo),2017-05-12,track,Aonde Tá o Problema - Ao Vivo
Anthem for Maria,Sweet Tears on Reckless Years,2017,track,Capeless Heroes
Emanny,Black Heart,2017-02-17,track,Roll Up
Richpal Dhaliwal,Janaja,2017-07-21,track,Janaja
Kinjal Dave,DJ Maiyaran (Non Stop),2017-02-08,track,Thakar Dhani Ni Sonani Nagari
Gokul Sharma,Amba Mataji Ke Bhajan,2017-09-18,track,Darshan Ko Mann Pyasa
Better Than Ezra,After Work - Rock Grooves,2017-12-20,track,Good
Kamlesh Barot,Chhori Tu Facebook Joile,2017-10-04,track,Kathiyavadno Ganduraja Zamkudire
Verica Serifovic,Grand Hitovi 1,2017-11-01,track,Samo malo treba
