nombre_artista,album,fecha,tipo,track
Linkin Park,One More Light Live,2017-12-15,track,Talking to Myself - One More Light Live
Meatbodies,Alice,2017-02-10,track,Fools Fold Their Hands (Grievous Evils Under the Sun)
Fozzy,Judas,2017-10-13,track,Painless
Piti Fernández,Conmigo Mismo,2017-07-14,track,Contame
Mastodon,Toe to Toes,2017-08-31,track,Toe to Toes
Jesse Woods,Autoflower,2017-08-25,track,Smoke Machine
Plastic Picnic,Plastic Picnic,2017-10-20,track,Bite
Soda Stereo,SEP7IMO DIA,2017-03-10,track,En el Séptimo Día (SEP7IMO DIA)
The National,Sleep Well Beast,2017-09-08,track,Dark Side of the Gym
Linkin Park,One More Light Live,2017-12-15,track,Numb - One More Light Live
Radiohead,OK Computer OKNOTOK 1997 2017,2017-06-23,track,Palo Alto - Remastered
Meltt,Visions,2017-01-12,track,Glow
Los Espiritus,Agua Ardiente,2017-05-01,track,La Mirada
Skillet,Unleashed Beyond (Special Edition),2017-11-17,track,You Get Me High
Arlie,Wait,2018-09-19,track,didya think
Your Neighbors,Chicken,2018-04-01,track,Chicken
Molotov,MTV Unplugged: El Desconecte,2018-08-24,track,Frijolero - MTV Unplugged
Shinedown,ATTENTION ATTENTION,2018-05-04,track,GET UP
The Happy Fits,Concentrate,2018-06-15,track,Best Tears
Kissin' Dynamite,Ecstasy,2018-07-06,track,You're Not Alone
Alice In Chains,Rainier Fog,2018-08-24,track,The One You Know
Mako Road,Local Safari,2018-11-24,track,Local Safari
Grupo Guinda,Amor Incomparable,2018-06-12,track,Amor Incomparable
The O'Reillys and the Paddyhats,Green Blood,2018-09-28,track,Green Blood
Fizzy Blood,Strangers,2018-08-10,track,Strangers
Diablos Negros,Tierra Suelta,2018-09-27,track,Tierra Suelta
TRAITRS,Butcher's Coin,2018-05-18,track,The Lovely Wounded
trauma ray,[trauma ray],2018-09-21,track,Relay
Skinshape,Filoxiny,2018-11-23,track,Life as One
Los Shapis,"Éxitos de Oro, Vol. 1",2018-08-31,track,Chofercito
Broken Bells,Shelter,2018-12-07,track,Shelter
Caramelos De Cianuro,Harakiri City,2018-08-31,track,Interpol
Stevie Appleton,Supposed To Do,2018-04-06,track,Supposed to Do
levitation room,Warmth of the Sun,2018-04-27,track,Warmth of the Sun
Turbonegro,ROCKNROLL MACHINE,2018-02-02,track,Part II: Well Hello
Alan Sutton y las criaturitas de la ansiedad,Alan Sutton y las Criaturitas de la Ansiedad,2018-04-24,track,Vértigo
Vacations,Changes,2018,track,Steady
From Ashes to New,The Future,2018-04-20,track,Crazy
ufo ufo,Fools,2018-12-07,track,Fools
The Lazys,Tropical Hazards,2018-05-04,track,Half Mast Blues
Nomy,The end of the world,2018-12-12,track,RUN!
Tempesst,Doomsday,2018-08-24,track,A Little Bit of Trouble
Ciro y los Persas,Naranja Persa 2,2018-04-14,track,Toaster (Give Me Back My)
Molotov,MTV Unplugged: El Desconecte,2018-08-24,track,Here We Kum - MTV Unplugged
The Blue Stones,Black Holes,2018-10-26,track,Magic
Sir Reg,The Underdogs,2018-09-21,track,Fool (Fight of Our Lives)
Hombres G,Huevos Revueltos (En Vivo),2018-06-15,track,Voy a Pasármelo Bien (En Vivo)
Against The Current,Past Lives,2018-09-28,track,Voices
Vogue.Noir,Strange Days,2018-04-30,track,Love Like Vampire
Volbeat,Let's Boogie! (Live from Telia Parken),2018-12-14,track,For Evigt - Live from Telia Parken
The Paper Kites,On the Corner Where You Live,2018-09-21,track,"Give Me Your Fire, Give Me Your Rain"
Kurt Vile,Bottle It In,2018-10-12,track,One Trick Ponies
Slash,Living the Dream,2018-09-21,track,Driving Rain (feat. Myles Kennedy and The Conspirators)
Grupo Guinda,Pedazo de Luna,2018-06-12,track,Gritos del Corazón
Sextile,3,2018-09-14,track,Disco
Eric Steckel,Polyphonic Prayer,2018-01-30,track,Make It Rain
Nico Vega,Wars,2018-09-14,track,What Do You Want
Eric Steckel,Polyphonic Prayer,2018-01-30,track,Waitin' for the Bus
Airways,Blue Gasoline,2018-12-14,track,Blue Gasoline
A Perfect Circle,Eat The Elephant,2018-04-20,track,By And Down The River
Mako Road,The Green Superintendent,2018-02-07,track,All We Need
Twin Tribes,Still in Still,2018-06-01,track,Still in Still
Melody's Echo Chamber,Bon Voyage,2018-06-15,track,Shirim
The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,2018-11-02,track,Livin' In a Dream (feat. Nipsey Hussle)
Vico y su Grupo Karicia,Noche,2019-09-13,track,Noche
Wallows,Nothing Happens,2019-03-22,track,Sidelines
Panteon Rococo,Infiernos,2019-05-24,track,El Último Ska
Alex G,House of Sugar,2019-09-13,track,Hope
The Backseat Lovers,Just a Boy,2019-09-25,track,Just a Boy
Briston Maroney,Indiana,2019-05-17,track,Small Talk
The Hillbilly Moon Explosion,The Sparky Sessions,2019-03-29,track,Queen of Hearts
Hiss Golden Messenger,Terms of Surrender,2019-09-20,track,I Need a Teacher
Volbeat,"Rewind, Replay, Rebound (Deluxe)",2019-08-02,track,Cloud 9
Surf Curse,Heaven Surrounds You,2019-09-13,track,Maps to The Stars
BABYMETAL,Metal Galaxy,2019-10-11,track,Kagerou
Foals,Everything Not Saved Will Be Lost Part II,2019-10-18,track,Into the Surf
French Police,Pedaleo Nocturno,2019-06-01,track,Je Te Veux
Foreign Air,The Therapist,2019-03-22,track,The Therapist
Big Thief,Two Hands,2019-10-11,track,Forgotten Eyes
Edson Morales,Edson Morales,2019-06-28,track,El idiota
Reignwolf,Hear Me Out,2019-03-01,track,Alligator
BLUE ENCOUNT,BLUE ENCOUNT HALL TOUR 2019 apartment of SICK(S) SET LIST,2019-07-17,track,FREEDOM
Crobot,Motherbrain,2019-08-23,track,Low Life
Crumb,Jinx,2019-06-14,track,Nina
Las eras,Austral,2019-10-18,track,Constitución
Zen,Aqui y Ahora,2019-09-25,track,Quedate
Saint Asonia,Flawed Design,2019-10-25,track,The Hunted
Ihlo,Union,2019-05-31,track,Hollow
Good Kid,Slingshot,2019-04-05,track,Slingshot
Cryogeyser,Glitch,2019-08-09,track,Leach
Vico y su Grupo Karicia,Con Amor para Ti el Rey,2019-09-13,track,Brindo
Foals,Everything Not Saved Will Be Lost Part I,2019-03-08,track,Sunday
DIIV,Deceiver,2019-10-04,track,Skin Game
Whitesnake,Flesh & Blood (Deluxe Edition),2019-05-10,track,Shut Up & Kiss Me
Surf Curse,Heaven Surrounds You,2019-09-13,track,Safe
Boy Harsher,Careful,2019-02-01,track,Lost
Bragolin,Let out the Noise Inside,2019-08-02,track,The End Dwells in Us All
The Mystery Lights,Too Much Tension!,2019-05-10,track,Someone Else Is in Control
AJR,Neotheater,2019-04-26,track,Don't Throw Out My Legos
Papa Roach,Who Do You Trust? (Deluxe Version),2019-01-18,track,Come Around
Yogi Lang,A Way out of Here,2019-11-08,track,Don't Confuse Life with a Though
Los Gardelitos,Sortilegio de Arrabal (En Vivo),2019-12-06,track,Sortilegio de Arrabal - En Vivo
Stereophonics,Kind (Deluxe),2019-10-25,track,Don't Let the Devil Take Another Day
Fall Out Boy,Believers Never Die - Greatest Hits (Volume Two),2019-11-15,track,Dear Future Self (Hands Up)
Sting,My Songs (Deluxe),2019-05-24,track,Message In A Bottle - My Songs Version
RPWL,What I Really Need,2019-02-22,track,What I Really Need
Reignwolf,Hear Me Out,2019-03-01,track,Fools Gold
Bad Touch,Baby Get It On,2019-05-10,track,Baby Get It On
Set It Off,Midnight,2019-02-01,track,Hourglass
The Black Keys,Lo/Hi,2019-03-07,track,Lo/Hi
Foster The People,Pick U Up,2019-09-06,track,Worst Nites
Foster The People,Pick U Up,2019-09-06,track,Pick U Up
Ray Pelka,Be Someone,2019-05-21,track,Be Someone
Linea Aspera,Preservation Bias,2019-06-28,track,Attica
DIAMANTE,Iris,2020-07-10,track,Iris
Bring Me The Horizon,Live at the Royal Albert Hall,2020-10-28,track,Doomed - Live at the Royal Albert Hall
The Amity Affliction,Everyone Loves You... Once You Leave Them,2020-02-21,track,Soak Me in Bleach
Pearl Jam,MTV Unplugged,2020-10-22,track,Even Flow - Live MTV Unplugged
KennyHoopla,how will i rest in peace if i'm buried by a highway?//,2020-02-04,track,how will i rest in peace if i'm buried by a highway?//
Jadu Heart,Hyper Romance,2020-09-25,track,"Dead, Again"
Green Day,Father of All...,2020-02-07,track,"Fire, Ready, Aim"
Latin Brother´s,"Tu Partida, Vol. 3",2020-02-12,track,Tu Partida
YUNGBLUD,weird!,2020-12-04,track,superdeadfriends
Mk.gee,A Museum Of Contradiction,2020-05-22,track,Western
Linkin Park,Hybrid Theory (20th Anniversary Edition),2020-10-09,track,Papercut
Tigerblood Jewel,Virginia Highway,2020-02-28,track,Virginia Highway
In This Moment,Mother,2020-03-27,track,The In-Between
Bersuit Vergarabat,De la Cabeza 2,2020-03-06,track,Un Pacto - En Vivo
Centeno,Para Mi Gente Bacán,2020-06-01,track,Vida de Mi Vida
Ashes To Amber,Outskirts Of Infinity,2020-03-28,track,Outskirts Of Infinity
The Smashing Pumpkins,CYR,2020-11-27,track,The Colour Of Love
Deftones,Ohms,2020-09-25,track,Pompeji
Jaime Enrique Aymara,Todos Sus Éxitos,2020-02-03,track,Basta Ya Mi Amor
Jadu Heart,Hyper Romance,2020-09-25,track,Metal Violets
PLGRMS,Limbs,2020-09-02,track,Limbs
Ozzy Osbourne,Ordinary Man,2020-02-21,track,All My Life
Palaye Royale,The Bastards,2020-05-29,track,Anxiety
Leif Erikson,Question Time,2020-01-17,track,Question Time
Kevin Morby,Sundowner,2020-10-16,track,Valley
Jubël,Strawtown,2020-03-27,track,Running Out of Love
Riki,Riki,2020-02-14,track,Böse Lügen (Body Mix)
Vulkan,Technatura,2020-05-08,track,Redemption Simulations
Khruangbin,Mordechai,2020-06-26,track,Shida
Elephant Tree,Habits,2020-04-24,track,Sails
Ciro y los Persas,Guerras (Un Viaje en el Tiempo),2020-11-20,track,Ruleta (Acústico)
Shaka Ponk,Apelogies,2020-11-06,track,Pure 90 (Rapping Queen)
Once Monsters,The World That I Love Hates Me,2020-11-27,track,The World That I Love Hates Me
R. Missing,Placeholder for the Night,2020-12-11,track,Placeholder for the Night
Mount Hush,Mount Hush,2020-02-07,track,The Ascent
Smash Into Pieces,Arcadia,2020-08-28,track,Forever Alone
Nothing But Thieves,Moral Panic,2020-10-23,track,Can You Afford to Be An Individual?
X Ambassadors,Zen (with K.Flay & grandson),2020-05-15,track,Zen (with K.Flay & grandson)
Centeno,Solo Para Gente Pulenta,2020-06-09,track,03 Dime Que Sabes Tu / Vida de Mi Vida / Madrecita / La Cerveza / Quien / Serrana Mia
Ozzy Osbourne,Ordinary Man,2020-02-21,track,Scary Little Green Men
Deftones,Ohms,2020-09-25,track,The Spell of Mathematics
Ciro y los Persas,Guerras (Un Viaje en el Tiempo),2020-11-20,track,Te Encontré (Acústico)
bdrmm,Bedroom,2020-07-03,track,Happy
Centeno,Para Mi Gente Bacán,2020-06-01,track,Confidencias / Te Alejas
Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,2020-10-30,track,Itch For The Cure (When Will We Be Free?)
bdrmm,Bedroom,2020-07-03,track,Gush
Mk.gee,cz,2020-02-28,track,cz
MOTO BANDIT,OBSERVATIONS 1,2020-03-24,track,OBSERVATIONS 1
Smash Into Pieces,Arcadia,2020-08-28,track,Arcadia
Asking Alexandria,Like A House On Fire,2020-05-15,track,They Don't Want What We Want (And They Don't Care)
Grupo Génesis,El Grupo Completo,2016-11-04,track,Te Casas en Privado
The Struts,Everybody Wants,2016-03-04,track,Mary Go Round
Hartmann,The Best Is yet To Come,2016-09-30,track,Out in the Cold
THE ORAL CIGARETTES,FIXION,2016-01-05,track,A-E-U-I
Skillet,Unleashed,2016-08-05,track,Watching for Comets
Ari Mason,Creatures,2016-03-25,track,Sleep Still
Arrows to Athens,Exile,2016-04-08,track,Black Sky
Vanishing Twin,Choose Your Own Adventure,2016-09-30,track,The Conservation of Energy
The Baseballs,Hit Me Baby...,2016-09-09,track,Wannabe
Adelitas Way,Getaway,2016-02-26,track,Bad Reputation
The Black Keys,Rubber Factory,2016-12-01,track,Girl Is on My Mind
Through Fire,Breathe,2016-07-01,track,Stronger
Those Who Ride With Giants,Numinous,2016-01-20,track,The Scent of the Old Ocean
DIIV,Is the Is Are,2016-02-05,track,Valentine
Klaus Schulze,The Evolution of the Dark Side of the Moog,2016-01-29,track,Wish You Where There - Excerpt
zebrahead,The World's On Fire,2016-02-10,track,Out of Control
Glasgow Coma Scale,Enter Oblivion,2016-12-12,track,Venice Calling
Davy Knowles,Three Miles from Avalon,2016-01-01,track,"Oxford, Ms"
Choir Boy,Passive with Desire,2016-10-26,track,Hellmouth
The Record Company,Give It Back To You,2016-01-01,track,On The Move
Landon McNamara,A Dollar Short & A Minute Late,2016-12-02,track,Hard Times
Volbeat,Seal The Deal & Let's Boogie (Deluxe),2016-06-03,track,The Loa's Crossroad
Max Frost,Adderall,2016-10-14,track,Adderall
Choir Boy,Passive with Desire,2016-10-26,track,Two Lips
The Dead Pirates,Ugo,2016-06-17,track,Ugo
Led Zeppelin,The Complete BBC Sessions (Remastered),2016-09-16,track,Communication Breakdown - Live on Tasty Pop Sundae from BBC Sessions;Remaster
ASIAN KUNG-FU GENERATION,Re:Re:,2016-03-16,track,Re:Re: (Single ver.)
John Cale,Hallelujah,2016-11-01,track,Hallelujah - Fragments [Single Version]
Sugar Candy Mountain,666,2016-07-08,track,Tired
blink-182,California (Deluxe Edition),2016-07-01,track,Sober
DREAMERS,This Album Does Not Exist,2016-08-26,track,Painkiller
Vulkan,Observants,2016-01-22,track,From Here To Where It All Ends (Terminus)
The Dead Daisies,Make Some Noise,2016-08-05,track,Long Way to Go
Coti,Tanta Magia (En Vivo En El Gran Rex / 2015),2016-06-10,track,Otra Vez - En Vivo En El Gran Rex / 2015
The Cure,Sing Street (Original Motion Picture Soundtrack),2016-03-18,track,Inbetween Days
The Struts,Everybody Wants,2016-03-04,track,Roll Up
The Rolling Stones,Blue & Lonesome,2016-12-02,track,I Gotta Go
Bellhound Choir,Imagine the Crackle,2016-05-20,track,No Roads Left to Follow
The Pineapple Thief,Your Wilderness,2016-08-12,track,Fend for Yourself
The Kills,Ash & Ice,2016-06-03,track,Heart Of A Dog
DADAROMA,Stanczyk,2016-06-15,track,SEX!!
Deftones,Gore,2016-04-08,track,Rubicon
Alter Bridge,The Last Hero,2016-10-07,track,Cradle to the Grave
Volbeat,Seal The Deal & Let's Boogie (Deluxe),2016-06-03,track,Rebound
Babasonicos,Desde Adentro - Impuesto de Fe (En Vivo),2016-05-20,track,Yegua - En Vivo
Opeth,Sorceress,2016-09-30,track,Will O the Wisp
Stevie Nimmo,Sky Won't Fall,2016,track,Running on Back to You
Ghost,Meliora (Deluxe Edition),2016-09-16,track,Majesty
Led Zeppelin,The Complete BBC Sessions (Remastered),2016-09-16,track,Travelling Riverside Blues - 29/6/69 Top Gear;Remaster
Phil Collins,The Singles (Expanded),2016-10-14,track,Can't Stop Loving You - 2016 Remaster
Buzz Kull,Chroma,2017-04-20,track,We Were Lovers
Kraftwerk,3-D The Catalogue,2017-05-26,track,The Model
Eclipse,Monumentum,2017-03-24,track,Never Look Back
ONE OK ROCK,Ambitions,2017-01-13,track,American Girls
Babe Rainbow,The Babe Rainbow,2017-09-01,track,Monky Disco
The Butlers,Frederick’s Friends,2017-12-19,track,No Good Nina
New Candys,Bleeding Magenta,2017-10-06,track,Tempera
Bridge to Grace,Conclusions,2017-11-03,track,Vertigo
Foo Fighters,Concrete and Gold,2017-09-15,track,La Dee Da
DAY6,SUNRISE,2017-06-07,track,How Can I Say
Walter Trout,We're All In This Together,2017-09-01,track,Gonna Hurt Like Hell
Nine Inch Nails,Add Violence,2017-07-21,track,The Lovers
Cyhra,Letters To Myself,2017-10-20,track,Rescue Ride
Spoon,Ga Ga Ga Ga Ga (2017 Remaster),2017-10-20,track,You Got Yr. Cherry Bomb
The Black Noodle Project,Divided We Fall,2017-12-04,track,Left Behind
Onlap,Running (Deluxe Edition),2017-10-16,track,Forever
Beach Fossils,Somersault,2017-06-02,track,This Year
Cult To Follow,The Inception,2017-12-12,track,Lies
Foo Fighters,Concrete and Gold,2017-09-15,track,The Line
Slowdive,Slowdive,2017-05-05,track,Falling Ashes
The Hollies,Rock Classics: The Collection,2017-05-05,track,Long Cool Woman (In a Black Dress)
Roedelius,Einfluss,2017-06-23,track,Rolling
Royal Blood,How Did We Get So Dark?,2017-06-16,track,Sleep
Incubus,8,2017-04-21,track,Loneliest
Manzanita y su Conjunto,Manzanita y Su Conjunto,2017-09-29,track,Vírgenes del Sol
Mothership,High Strangeness,2017-03-17,track,Ride the Sun
Chacalon Jr,"Your Club, Argentina (En Vivo)",2017-01-12,track,Corazón Herido/Regresa/Seguiré Tomando - En Vivo
ONE OK ROCK,Ambitions,2017-01-13,track,Bombs Away
Daily J,Sunny Days,2017-07-18,track,Sunny Days
King King,Exile & Grace,2017-10-13,track,Broken
Nickelback,Feed the Machine,2017-06-16,track,Home
Dropkick Murphys,11 Short Stories of Pain & Glory,2017-01-06,track,Blood
Hippo Campus,Warm Glow,2017-09-12,track,Baseball
Black Pistol Fire,"ALL ATX, Vol. 4: Low Down Violet Crown",2017-02-10,track,Oh Well
Foo Fighters,Concrete and Gold,2017-09-15,track,Sunday Rain
ONE OK ROCK,Ambitions,2017-01-13,track,Bedroom Warfare
Alejandro Puebla,Letras Eternas,2017-06-20,track,Nada Como Ir Juntos a la Par
Drab Majesty,The Demonstration,2017-01-27,track,Cold Souls
Hector Gachan,Untitled '91,2017-12-01,track,Really Something
Paradox Obscur,Artifact,2017-01-01,track,A Different Hum
DAF,Das ist DAF,2017-09-29,track,Der Mussolini - Giorgio Moroder & Denis Naidanow Remix
Skillet,Stars (The Shack Film Version),2017-01-27,track,Stars - The Shack Film Version
Exhibition,Last Dance,2017-10-13,track,No One There (feat. Julian Casablancas)
Dropkick Murphys,11 Short Stories of Pain & Glory,2017-01-06,track,The Lonesome Boatman
Robin Müller,Robin Müller,2017-01-14,track,Vestigios
Piti Fernández,Conmigo Mismo,2017-07-14,track,Conmigo Mismo
Queens of the Stone Age,Villains,2017-08-25,track,Hideaway
John Maus,Screen Memories,2017-10-27,track,Walls of Silence
Chris Norman,"Greatest Hits Vol. 2 ""Gold"" (New Extended Version)",2017-01-06,track,Stumblin' In
Linkin Park,One More Light Live,2017-12-15,track,Burn It Down - One More Light Live
Barão Vermelho,Barão Pra Sempre,2018-04-20,track,Por Você - Acústica
Bajo Sueños,Nada de Amor,2018-04-11,track,Nada de Amor
Arlie,Wait,2018-09-19,track,didya think
Selofan,Vitrioli,2018-04-12,track,Give Me a Reason
Great Lake Swimmers,"The Waves, The Wake",2018-08-17,track,Alone but Not Alone
Death Cab for Cutie,Thank You for Today,2018-08-17,track,Northern Lights
Claveles de la Cumbia,Te Vas Te Vas,2018-03-18,track,Pídeme la Luna
From Ashes to New,The Future,2018-04-20,track,Broken
Kikagaku Moyo,Masana Temples,2018-10-05,track,Nana
Bersuit Vergarabat,Lo Que Más Busco,2018-08-17,track,Lo Que Más Busco
Lebanon Hanover,Let Them Be Alien,2018-04-02,track,Du Scrollst
Point North,Ghost in My Home,2018-10-31,track,Ghost in My Home
Veronica Bolaños,La Reina del 6x8,2018,track,Te Robaste Mi Corazón
Claveles de la Cumbia,He sentido Amor,2018-03-23,track,He Sentido Amor
Verge Collection,Flaneur,2018-03-30,track,Feelin' Old
SLAVES,Beautiful Death,2018-02-16,track,Let This Haunt You
Soundgarden,Chris Cornell (Deluxe Edition),2018-11-16,track,Black Hole Sun
Black River Delta,Vol. II,2018-03-09,track,Velvet Clouds
The Struts,YOUNG&DANGEROUS,2018-10-19,track,Somebody New
DADAROMA,「This is ”LIVE”」,2018-03-07,track,「THE KINKY」
Hombres G,Huevos Revueltos (En Vivo),2018-06-15,track,Amores Lejanos (En Vivo)
Last Dinosaurs,Yumeno Garden,2018-10-05,track,Eleven
The Grogans,Washed Out / Ride,2018-11-09,track,Washed Out
Bersuit Vergarabat,Morocha,2018-06-08,track,Morocha
the pillows,FooL on CooL generation,2018-09-05,track,LAST DINOSAUR
Three Days Grace,Outsider,2018-03-09,track,Nothing To Lose But You
King Buffalo,Longing to Be the Mountain,2018-10-12,track,Quickening
Margarita Lugue,Me emborracharé,2018-03-20,track,Si saben como me pongo a que me invitan
Young the Giant,Mirror Master,2018-10-12,track,Call Me Back
The O'Reillys and the Paddyhats,Green Blood,2018-09-28,track,Green Blood
The Limiñanas,Shadow People,2018-01-19,track,Shadow People (feat. Emmanuelle Seigner)
Bunbury,Canciones 1987-2017 (2018 Remaster),2018-11-16,track,Lady Blue - 2018 Remaster
Adelitas Way,Live Love Life,2018-11-02,track,Drifting
GAUPA,GAUPA,2018-06-02,track,Gryt
The Reytons,Alcopops & Charity Shops,2018-08-03,track,Harrison Lesser
Grupo Guinda,El Apagón,2018-06-12,track,El Apagón
Veronica Bolaños,Fuego Tropical,2018-05-07,track,Llorando por Tí
ALESTI,Silver Lining,2018-07-06,track,Silver Lining
The Rising Storm,Calm Before...,2018-01-12,track,Frozen Laughter
Eagles,Legacy,2018-11-02,track,Lyin' Eyes - Single Version; 2018 Remaster
Glare,Void in Blue,2018-08-31,track,Do Not Enter
Los Gatos,Cinco Décadas de Rock Argentino: 1966 - 2016,2018-07-04,track,La Balsa
Wind Walkers,The Lost Boys,2018-06-21,track,New England Palm Trees
MorMor,Pass The Hours,2018-12-07,track,Pass The Hours
Grupo Guinda,Qué Tienes Corazón,2018-06-19,track,Sé Que Te Amaré
Shannon & The Clams,Onion,2018-02-16,track,The Boy
Caramelos De Cianuro,Harakiri City,2018-08-31,track,Cloroformo
Adelitas Way,Live Love Life,2018-11-02,track,Still Hungry
Hombres G,Huevos Revueltos (En Vivo),2018-06-15,track,La Muralla Verde (En Vivo)
Audioslave,Chris Cornell (Deluxe Edition),2018-11-16,track,Like A Stone
Twenty One Pilots,Chlorine (Alternative Mix),2019-02-08,track,Chlorine - Alternative Mix
The Neighbourhood,DEATH STRANDING: Timefall (Original Music from the World of Death Stranding),2019-11-07,track,Yellow Box
Takida,Sju,2019-06-07,track,What About Me?
Dominic Fike,Açaí Bowl,2019-06-07,track,Açaí Bowl
beabadoobee,I Wish I Was Stephen Malkmus,2019-09-19,track,I Wish I Was Stephen Malkmus
STARSET,DIVISIONS,2019-09-13,track,PERFECT MACHINE
NEIL FRANCES,All In My Head,2019-10-25,track,All In My Head
glass beach,the first glass beach album,2019-05-18,track,cold weather
Vico y su Grupo Karicia,Noche,2019-09-13,track,Necesito de Tu Amor
blink-182,NINE,2019-09-20,track,Happy Days
Minuano,Butterfly Dream,2019-08-11,track,Endless Season
Loose Bricks,Colourman,2019-11-01,track,Colourman
I Prevail,TRAUMA,2019-03-29,track,Low
Thorbjørn Risager & The Black Tornado,Come on In,2019-01-31,track,Last Train
The New Roses,Nothing but Wild,2019-08-02,track,Down by the River
Air Supply,Românticas Anos 80,2019-02-15,track,Making Love Out of Nothing at All
Aaron Taos,Birthday Boy,2019-03-06,track,Control
cleopatrick,sanjake,2019-03-22,track,sanjake
Eclipse,Viva La Victoria,2019-08-23,track,Viva La Victoria
The Pilgrim,Walking into the Forest,2019-04-26,track,Peace of Mind
Volbeat,"Rewind, Replay, Rebound (Deluxe)",2019-08-02,track,Maybe I Believe
Jonathan Jeremiah,Good Day,2019-04-12,track,Mountain
Foreign Figures,Everything Is Never As It Seems,2019-09-20,track,King
Joni Mitchell,100 Greatest Summer Songs,2019-04-05,track,Big Yellow Taxi
Vico y su Grupo Karicia,La Guitarra y Yo,2019-09-13,track,El Minero
Egypt Central,Raise the Gates,2019-06-06,track,Raise the Gates
Orchestral Manoeuvres In The Dark,Souvenir,2019-10-04,track,Walking On The Milky Way - Remastered 2019
gulu gulu,Kubiwa Kyouiku no Susume,2019-11-05,track,Kubiwa Kyouiku no Susume
Bring Me The Horizon,Music to listen to~dance to~blaze to~pray to~feed to~sleep to~talk to~grind to~trip to~breathe to~help to~hurt to~scroll to~roll to~love to~hate to~learn Too~plot to~play to~be to~feel to~breed to~sweat to~dream to~hide to~live to~die to~GO TO,2019-12-27,track,¿ (feat. Halsey)
Close Talker,How Do We Stay Here?,2019-08-30,track,The Change It Brings
Crumb,Jinx,2019-06-14,track,Fall Down
Barns Courtney,404,2019-09-06,track,You And I
Boyscott,Goose Bumps,2019-09-13,track,Killer Whale
Cruzando El Charco,Lo Que Somos,2019-05-10,track,Puede Ser
Catfish and the Bottlemen,The Balance,2019-04-26,track,2all
The Polar Boys,Nothing Has Changed,2019-10-25,track,Nothing Has Changed
Papa Roach,Who Do You Trust? (Deluxe Version),2019-01-18,track,Elevate
Desert Sessions,Vols. 11 & 12,2019-10-25,track,Crucifire
Don Osvaldo,Casi Justicia Social II,2019-01-01,track,Barrilete
Green Lung,Woodland Rites,2019-03-20,track,Let the Devil In
gulu gulu,Henna Merry Go Round (Umai Ban),2019-05-28,track,Henna Merry Go Round
ONE OK ROCK,Eye of the Storm,2019-02-15,track,Letting Go
Vacations,On Your Own,2019,track,On Your Own
Foster The People,Pick U Up,2019-09-06,track,Style
Mars Red Sky,The Task Eternal,2019-09-27,track,Collector
Rosa Maria,Here She Comes,2019-09-20,track,Here She Comes
Yin Yin,The Rabbit That Hunts Tigers,2019-10-18,track,Alpaca Mountain
The Brian Jonestown Massacre,The Brian Jonestown Massacre,2019-03-15,track,Tombes Oubliées
Des Rocs,Martyr Parade,2019-11-22,track,Living Proof
The Beatles,Abbey Road (Super Deluxe Edition),2019-09-27,track,Golden Slumbers - 2019 Mix
Evdeki Saat,Uzunlar,2020-02-14,track,Uzunlar - V1
The 1975,Notes On A Conditional Form,2020-05-22,track,Tonight (I Wish I Was Your Boy)
Madrigal,Seni Dert Etmeler,2020-03-27,track,Seni Dert Etmeler
Egypt Central,Hunted,2020-11-20,track,Hunted
Osees,Protean Threat,2020-09-18,track,If I Had My Way
grandson,Death Of An Optimist,2020-12-04,track,Riptide
George Barnett,bad for you,2020-03-27,track,bad for you
Deftones,Ohms,2020-09-25,track,This Link Is Dead
Dear Sunday,Never Again,2020-09-13,track,Never Again
The Slow Readers Club,91 Days in Isolation,2020-10-23,track,Everything I Own
Slomosa,Slomosa,2020-08-28,track,Psykonaut
Linkin Park,Hybrid Theory (20th Anniversary Edition),2020-10-09,track,One Step Closer
Savage Hands,The Truth in Your Eyes,2020-01-31,track,Washed Away
Las Pastillas del Abuelo,2020,2020-11-12,track,Incontinencia Verbal
Molotov,Rock en español,2020-03-13,track,El Carnal De Las Estrellas
YUNGBLUD,weird!,2020-12-04,track,ice cream man
mgk,Tickets To My Downfall (SOLD OUT Deluxe),2020-09-29,track,bloody valentine
Grey Daze,Amends,2020-06-26,track,Sometimes
Jelani Aryeh,Stella Brown,2020-04-03,track,Stella Brown
Chubby Checker,Dancin' Party: The Chubby Checker Collection (1960-1966),2020-06-19,track,The Hucklebuck
Good Kid,Down with the King,2020-10-02,track,Down with the King
Palaye Royale,The Bastards,2020-05-29,track,Fucking With My Head
Pearl Jam,MTV Unplugged,2020-10-22,track,Porch - Live MTV Unplugged
Des Rocs,This is Our Life,2020-12-11,track,Nothing Personal
The Goo Goo Dolls,100 Greatest Throwback Songs,2020-02-14,track,Iris
Somebody's Child,20-Something,2020-08-07,track,Hold Me Like You Wanna - EP Version
Ozzy Osbourne,Ordinary Man,2020-02-21,track,It's A Raid (feat. Post Malone)
Veni Vidi Vici,Viviendo de Noche,2020-06-05,track,Viviendo de Noche
Holding Absence,Birdcage,2020-04-17,track,Birdcage
Bayronn Caicedo,Cojiendote los Calzones,2020-02-20,track,Rumbo al Cisne
Vestron Vulture,Lionheart,2020-10-10,track,Hair On Fire
